Timestamp,AccelX,AccelY,AccelZ,Temperature
2504,-0.462,-0.239,9.922,-127.00
2508,-0.464,-0.239,9.922,-127.00
2512,-0.464,-0.237,9.922,-127.00
2516,-0.460,-0.237,9.922,-127.00
2520,-0.460,-0.239,9.919,-127.00
2523,-0.457,-0.237,9.914,-127.00
2527,-0.460,-0.237,9.919,-127.00
2531,-0.460,-0.239,9.914,-127.00
2535,-0.464,-0.239,9.919,-127.00
2539,-0.464,-0.239,9.919,-127.00
2546,-0.464,-0.239,9.919,-127.00
2550,-0.467,-0.242,9.917,-127.00
2554,-0.464,-0.239,9.912,-127.00
2557,-0.464,-0.242,9.919,-127.00
2561,-0.469,-0.242,9.924,-127.00
2565,-0.472,-0.237,9.922,-127.00
2569,-0.472,-0.232,9.917,-127.00
2573,-0.469,-0.232,9.914,-127.00
2576,-0.464,-0.232,9.914,-127.00
2580,-0.464,-0.230,9.914,-127.00
2584,-0.464,-0.232,9.910,-127.00
2588,-0.469,-0.232,9.910,-127.00
2592,-0.472,-0.232,9.905,-127.00
2595,-0.467,-0.230,9.910,-127.00
2599,-0.464,-0.227,9.912,-127.00
2605,-0.460,-0.223,9.917,-127.00
2608,-0.460,-0.223,9.910,-127.00
2612,-0.455,-0.220,9.905,-127.00
2616,-0.455,-0.220,9.907,-127.00
2620,-0.455,-0.220,9.912,-127.00
2624,-0.455,-0.220,9.914,-127.00
2627,-0.460,-0.223,9.919,-127.00
2631,-0.457,-0.223,9.924,-127.00
2635,-0.460,-0.225,9.926,-127.00
2639,-0.462,-0.223,9.929,-127.00
2643,-0.462,-0.223,9.926,-127.00
2646,-0.464,-0.223,9.922,-127.00
2650,-0.460,-0.223,9.926,-127.00
2654,-0.460,-0.225,9.924,-127.00
2658,-0.462,-0.225,9.926,-127.00
2665,-0.464,-0.225,9.926,-127.00
2669,-0.467,-0.227,9.924,-127.00
2673,-0.464,-0.227,9.919,-127.00
2677,-0.464,-0.225,9.912,-127.00
2680,-0.464,-0.227,9.912,-127.00
2684,-0.464,-0.227,9.914,-127.00
2688,-0.464,-0.227,9.917,-127.00
2692,-0.464,-0.230,9.917,-127.00
2696,-0.464,-0.225,9.912,-127.00
2699,-0.467,-0.223,9.912,-127.00
2703,-0.464,-0.223,9.910,-127.00
2707,-0.464,-0.223,9.914,-127.00
2711,-0.462,-0.220,9.917,-127.00
2715,-0.462,-0.223,9.914,-127.00
2718,-0.464,-0.223,9.917,-127.00
2724,-0.464,-0.220,9.919,-127.00
2728,-0.464,-0.220,9.922,-127.00
2731,-0.464,-0.218,9.919,-127.00
2735,-0.467,-0.218,9.919,-127.00
2739,-0.469,-0.215,9.919,-127.00
2743,-0.467,-0.218,9.914,-127.00
2747,-0.464,-0.220,9.912,-127.00
2750,-0.464,-0.220,9.917,-127.00
2754,-0.462,-0.223,9.912,-127.00
2758,-0.460,-0.220,9.914,-127.00
2762,-0.457,-0.220,9.912,-127.00
2766,-0.455,-0.220,9.910,-127.00
2769,-0.460,-0.225,9.907,-127.00
2773,-0.462,-0.225,9.910,-127.00
2777,-0.469,-0.225,9.912,-127.00
2784,-0.474,-0.227,9.914,-127.00
2788,-0.469,-0.227,9.917,-127.00
2792,-0.472,-0.227,9.919,-127.00
2796,-0.469,-0.227,9.919,-127.00
2799,-0.469,-0.227,9.912,-127.00
2803,-0.469,-0.225,9.910,-127.00
2807,-0.469,-0.223,9.910,-127.00
2811,-0.469,-0.218,9.912,-127.00
2815,-0.467,-0.218,9.907,-127.00
2819,-0.464,-0.218,9.907,-127.00
2822,-0.462,-0.220,9.907,-127.00
2826,-0.462,-0.218,9.910,-127.00
2830,-0.460,-0.218,9.912,-127.00
2834,-0.457,-0.218,9.910,-127.00
2838,-0.453,-0.220,9.910,-127.00
2843,-0.455,-0.225,9.910,-127.00
2847,-0.457,-0.225,9.907,-127.00
2850,-0.457,-0.225,9.907,-127.00
2854,-0.457,-0.225,9.907,-127.00
2858,-0.460,-0.225,9.905,-127.00
2862,-0.457,-0.227,9.900,-127.00
2866,-0.460,-0.230,9.895,-127.00
2869,-0.457,-0.230,9.902,-127.00
2873,-0.460,-0.227,9.905,-127.00
2877,-0.462,-0.225,9.914,-127.00
2881,-0.457,-0.225,9.917,-127.00
2885,-0.457,-0.227,9.919,-127.00
2889,-0.455,-0.227,9.917,-127.00
2892,-0.455,-0.232,9.919,-127.00
2896,-0.455,-0.232,9.924,-127.00
2903,-0.450,-0.230,9.922,-127.00
2907,-0.453,-0.230,9.926,-127.00
2911,-0.448,-0.232,9.924,-127.00
2915,-0.453,-0.230,9.922,-127.00
2918,-0.455,-0.225,9.922,-127.00
2922,-0.457,-0.225,9.924,-127.00
2926,-0.455,-0.227,9.922,-127.00
2930,-0.457,-0.225,9.924,-127.00
2934,-0.460,-0.223,9.924,-127.00
2938,-0.462,-0.223,9.926,-127.00
2941,-0.462,-0.220,9.931,-127.00
2945,-0.462,-0.223,9.926,-127.00
2949,-0.464,-0.223,9.924,-127.00
2953,-0.469,-0.223,9.924,-127.00
2957,-0.469,-0.227,9.924,-127.00
2962,-0.469,-0.225,9.924,-127.00
2966,-0.469,-0.227,9.919,-127.00
2969,-0.469,-0.230,9.912,-127.00
2973,-0.464,-0.230,9.910,-127.00
2977,-0.467,-0.230,9.917,-127.00
2981,-0.467,-0.230,9.917,-127.00
2985,-0.464,-0.232,9.914,-127.00
2988,-0.457,-0.232,9.917,-127.00
2992,-0.453,-0.232,9.917,-127.00
2996,-0.455,-0.227,9.917,-127.00
3000,-0.453,-0.227,9.919,-127.00
3004,-0.457,-0.230,9.922,-127.00
3008,-0.455,-0.230,9.919,-127.00
3011,-0.453,-0.230,9.917,-127.00
3015,-0.455,-0.232,9.914,-127.00
3022,-0.455,-0.235,9.922,-127.00
3026,-0.462,-0.237,9.926,-127.00
3030,-0.467,-0.237,9.924,-127.00
3034,-0.464,-0.235,9.929,-127.00
3038,-0.464,-0.232,9.931,-127.00
3041,-0.462,-0.230,9.931,-127.00
3045,-0.464,-0.230,9.926,-127.00
3049,-0.460,-0.232,9.929,-127.00
3053,-0.460,-0.232,9.929,-127.00
3057,-0.457,-0.230,9.926,-127.00
3060,-0.457,-0.232,9.922,-127.00
3064,-0.460,-0.230,9.922,-127.00
3068,-0.462,-0.227,9.922,-127.00
3072,-0.460,-0.227,9.924,-127.00
3076,-0.460,-0.232,9.929,-127.00
3081,-0.457,-0.230,9.934,-127.00
3085,-0.457,-0.230,9.938,-127.00
3089,-0.457,-0.227,9.938,-127.00
3092,-0.455,-0.227,9.936,-127.00
3096,-0.457,-0.227,9.934,-127.00
3100,-0.457,-0.227,9.931,-127.00
3104,-0.455,-0.227,9.931,-127.00
3108,-0.457,-0.223,9.926,-127.00
3111,-0.462,-0.220,9.922,-127.00
3115,-0.462,-0.218,9.919,-127.00
3119,-0.460,-0.218,9.922,-127.00
3123,-0.460,-0.218,9.924,-127.00
3127,-0.460,-0.218,9.929,-127.00
3130,-0.462,-0.220,9.926,-127.00
3134,-0.464,-0.220,9.926,-127.00
3141,-0.462,-0.223,9.922,-127.00
3145,-0.464,-0.220,9.922,-127.00
3149,-0.462,-0.223,9.924,-127.00
3153,-0.462,-0.223,9.926,-127.00
3157,-0.464,-0.225,9.926,-127.00
3160,-0.464,-0.225,9.924,-127.00
3164,-0.464,-0.225,9.922,-127.00
3168,-0.464,-0.223,9.919,-127.00
3172,-0.462,-0.227,9.907,-127.00
3176,-0.462,-0.227,9.902,-127.00
3179,-0.464,-0.220,9.902,-127.00
3183,-0.464,-0.225,9.898,-127.00
3187,-0.464,-0.227,9.890,-127.00
3191,-0.464,-0.227,9.890,-127.00
3195,-0.467,-0.225,9.888,-127.00
3200,-0.464,-0.223,9.895,-127.00
3204,-0.464,-0.225,9.895,-127.00
3208,-0.462,-0.225,9.895,-127.00
3211,-0.462,-0.223,9.900,-127.00
3215,-0.457,-0.223,9.905,-127.00
3219,-0.460,-0.218,9.905,-127.00
3223,-0.460,-0.220,9.905,-127.00
3227,-0.460,-0.220,9.900,-127.00
3230,-0.460,-0.220,9.907,-127.00
3234,-0.462,-0.223,9.910,-127.00
3238,-0.462,-0.223,9.905,-127.00
3242,-0.462,-0.225,9.905,-127.00
3246,-0.462,-0.220,9.910,-127.00
3249,-0.464,-0.218,9.912,-127.00
3253,-0.462,-0.218,9.917,-127.00
3257,-0.462,-0.218,9.917,-127.00
3264,-0.464,-0.218,9.914,-127.00
3268,-0.462,-0.220,9.922,-127.00
3272,-0.462,-0.218,9.926,-127.00
3276,-0.460,-0.220,9.922,-127.00
3280,-0.460,-0.223,9.926,-127.00
3283,-0.460,-0.225,9.929,-127.00
3287,-0.462,-0.223,9.924,-127.00
3291,-0.460,-0.225,9.919,-127.00
3295,-0.457,-0.223,9.917,-127.00
3299,-0.455,-0.220,9.917,-127.00
3302,-0.455,-0.223,9.919,-127.00
3306,-0.455,-0.223,9.922,-127.00
3310,-0.453,-0.225,9.924,-127.00
3314,-0.453,-0.227,9.926,-127.00
3318,-0.457,-0.225,9.929,-127.00
3323,-0.453,-0.227,9.922,-127.00
3327,-0.450,-0.225,9.917,-127.00
3330,-0.450,-0.225,9.914,-127.00
3334,-0.450,-0.223,9.919,-127.00
3338,-0.450,-0.223,9.922,-127.00
3342,-0.453,-0.227,9.926,-127.00
3346,-0.453,-0.225,9.929,-127.00
3350,-0.453,-0.225,9.929,-127.00
3353,-0.448,-0.223,9.929,-127.00
3357,-0.448,-0.225,9.929,-127.00
3361,-0.450,-0.225,9.926,-127.00
3365,-0.448,-0.225,9.926,-127.00
3369,-0.448,-0.225,9.924,-127.00
3372,-0.450,-0.230,9.924,-127.00
3376,-0.450,-0.232,9.926,-127.00
3383,-0.450,-0.227,9.922,-127.00
3387,-0.453,-0.225,9.922,-127.00
3391,-0.450,-0.225,9.924,-127.00
3395,-0.450,-0.225,9.922,-127.00
3399,-0.453,-0.225,9.922,-127.00
3402,-0.450,-0.223,9.922,-127.00
3406,-0.448,-0.225,9.922,-127.00
3410,-0.450,-0.230,9.924,-127.00
3414,-0.448,-0.227,9.922,-127.00
3418,-0.448,-0.227,9.924,-127.00
3421,-0.453,-0.225,9.917,-127.00
3425,-0.450,-0.225,9.919,-127.00
3429,-0.453,-0.223,9.922,-127.00
3433,-0.448,-0.220,9.914,-127.00
3437,-0.448,-0.218,9.917,-127.00
3442,-0.448,-0.223,9.917,-127.00
3446,-0.448,-0.220,9.917,-127.00
3450,-0.448,-0.223,9.922,-127.00
3453,-0.450,-0.220,9.919,-127.00
3457,-0.445,-0.223,9.919,-127.00
3461,-0.443,-0.223,9.922,-127.00
3465,-0.450,-0.220,9.926,-127.00
3469,-0.453,-0.223,9.931,-127.00
3472,-0.455,-0.223,9.929,-127.00
3476,-0.453,-0.225,9.929,-127.00
3480,-0.453,-0.225,9.926,-127.00
3484,-0.453,-0.227,9.919,-127.00
3488,-0.450,-0.227,9.919,-127.00
3491,-0.453,-0.230,9.914,-127.00
3495,-0.450,-0.232,9.914,-127.00
3502,-0.455,-0.232,9.922,-127.00
3506,-0.453,-0.230,9.922,-127.00
3510,-0.457,-0.230,9.919,-127.00
3514,-0.460,-0.227,9.924,-127.00
3518,-0.457,-0.223,9.924,-127.00
3521,-0.455,-0.223,9.926,-127.00
3525,-0.457,-0.223,9.924,-127.00
3529,-0.460,-0.225,9.924,-127.00
3533,-0.462,-0.223,9.924,-127.00
3537,-0.467,-0.218,9.922,-127.00
3540,-0.467,-0.220,9.924,-127.00
3544,-0.469,-0.225,9.922,-127.00
3548,-0.464,-0.225,9.914,-127.00
3552,-0.469,-0.227,9.912,-127.00
3556,-0.469,-0.230,9.912,-127.00
3561,-0.469,-0.230,9.907,-127.00
3565,-0.469,-0.232,9.912,-127.00
3569,-0.467,-0.232,9.919,-127.00
3572,-0.464,-0.230,9.922,-127.00
3576,-0.464,-0.232,9.922,-127.00
3580,-0.460,-0.230,9.922,-127.00
3584,-0.457,-0.225,9.924,-127.00
3588,-0.460,-0.225,9.924,-127.00
3591,-0.462,-0.225,9.926,-127.00
3595,-0.464,-0.225,9.926,-127.00
3599,-0.464,-0.223,9.926,-127.00
3603,-0.460,-0.223,9.926,-127.00
3607,-0.460,-0.220,9.924,-127.00
3610,-0.462,-0.223,9.926,-127.00
3614,-0.460,-0.223,9.922,-127.00
3621,-0.467,-0.220,9.919,-127.00
3625,-0.464,-0.220,9.922,-127.00
3629,-0.467,-0.223,9.919,-127.00
3633,-0.469,-0.223,9.919,-127.00
3637,-0.469,-0.227,9.912,-127.00
3641,-0.464,-0.225,9.912,-127.00
3644,-0.467,-0.227,9.912,-127.00
3648,-0.469,-0.227,9.907,-127.00
3652,-0.467,-0.227,9.912,-127.00
3656,-0.467,-0.227,9.910,-127.00
3660,-0.464,-0.230,9.912,-127.00
3663,-0.464,-0.230,9.914,-127.00
3667,-0.464,-0.230,9.914,-127.00
3671,-0.462,-0.232,9.910,-127.00
3675,-0.457,-0.230,9.910,-127.00
3680,-0.455,-0.230,9.907,-127.00
3684,-0.457,-0.227,9.912,-127.00
3688,-0.455,-0.230,9.914,-127.00
3692,-0.453,-0.227,9.912,-127.00
3695,-0.453,-0.232,9.917,-127.00
3699,-0.455,-0.237,9.924,-127.00
3703,-0.460,-0.237,9.924,-127.00
3707,-0.457,-0.239,9.924,-127.00
3711,-0.460,-0.242,9.922,-127.00
3714,-0.460,-0.242,9.922,-127.00
3718,-0.460,-0.239,9.914,-127.00
3722,-0.457,-0.239,9.919,-127.00
3726,-0.457,-0.244,9.919,-127.00
3730,-0.457,-0.242,9.919,-127.00
3733,-0.460,-0.239,9.917,-127.00
3740,-0.462,-0.235,9.919,-127.00
3744,-0.464,-0.230,9.919,-127.00
3748,-0.462,-0.223,9.917,-127.00
3752,-0.462,-0.223,9.919,-127.00
3756,-0.467,-0.223,9.917,-127.00
3760,-0.469,-0.223,9.912,-127.00
3763,-0.469,-0.225,9.914,-127.00
3767,-0.469,-0.225,9.914,-127.00
3771,-0.467,-0.225,9.912,-127.00
3775,-0.467,-0.225,9.910,-127.00
3779,-0.467,-0.227,9.910,-127.00
3782,-0.467,-0.227,9.912,-127.00
3786,-0.469,-0.227,9.917,-127.00
3790,-0.472,-0.230,9.919,-127.00
3794,-0.469,-0.230,9.924,-127.00
3799,-0.467,-0.227,9.929,-127.00
3803,-0.472,-0.225,9.926,-127.00
3807,-0.472,-0.230,9.929,-127.00
3811,-0.469,-0.232,9.929,-127.00
3814,-0.469,-0.235,9.934,-127.00
3818,-0.467,-0.232,9.929,-127.00
3822,-0.467,-0.232,9.931,-127.00
3826,-0.469,-0.230,9.931,-127.00
3830,-0.467,-0.230,9.936,-127.00
3833,-0.467,-0.230,9.936,-127.00
3837,-0.467,-0.230,9.934,-127.00
3841,-0.464,-0.230,9.929,-127.00
3845,-0.467,-0.232,9.924,-127.00
3849,-0.472,-0.230,9.922,-127.00
3852,-0.469,-0.227,9.917,-127.00
3868,-0.462,-0.230,9.919,-127.00
3872,-0.462,-0.232,9.917,-127.00
3876,-0.467,-0.232,9.914,-127.00
3880,-0.464,-0.230,9.917,-127.00
3883,-0.464,-0.227,9.922,-127.00
3887,-0.464,-0.227,9.924,-127.00
3891,-0.469,-0.227,9.926,-127.00
3895,-0.472,-0.227,9.926,-127.00
3899,-0.464,-0.227,9.919,-127.00
3902,-0.467,-0.230,9.924,-127.00
3906,-0.469,-0.232,9.922,-127.00
3910,-0.469,-0.232,9.917,-127.00
3914,-0.464,-0.230,9.917,-127.00
3918,-0.462,-0.230,9.912,-127.00
3922,-0.462,-0.225,9.914,-127.00
3927,-0.467,-0.225,9.910,-127.00
3931,-0.467,-0.223,9.910,-127.00
3934,-0.469,-0.223,9.912,-127.00
3938,-0.469,-0.220,9.910,-127.00
3942,-0.467,-0.223,9.910,-127.00
3946,-0.469,-0.220,9.912,-127.00
3950,-0.467,-0.223,9.919,-127.00
3953,-0.467,-0.220,9.922,-127.00
3957,-0.464,-0.225,9.917,-127.00
3961,-0.460,-0.225,9.917,-127.00
3965,-0.460,-0.225,9.917,-127.00
3969,-0.460,-0.225,9.917,-127.00
3972,-0.457,-0.218,9.914,-127.00
3976,-0.457,-0.218,9.912,-127.00
3980,-0.460,-0.218,9.912,-127.00
3987,-0.460,-0.220,9.919,-127.00
3991,-0.460,-0.220,9.914,-127.00
3995,-0.460,-0.223,9.910,-127.00
3999,-0.460,-0.220,9.912,-127.00
4003,-0.457,-0.220,9.910,-127.00
4006,-0.457,-0.223,9.910,-127.00
4010,-0.453,-0.223,9.914,-127.00
4014,-0.453,-0.223,9.912,-127.00
4018,-0.453,-0.223,9.907,-127.00
4022,-0.453,-0.223,9.905,-127.00
4025,-0.455,-0.223,9.905,-127.00
4029,-0.450,-0.225,9.910,-127.00
4033,-0.445,-0.225,9.910,-127.00
4037,-0.445,-0.225,9.907,-127.00
4041,-0.445,-0.227,9.907,-127.00
4046,-0.448,-0.227,9.902,-127.00
4050,-0.448,-0.230,9.905,-127.00
4054,-0.445,-0.230,9.910,-127.00
4057,-0.450,-0.230,9.907,-127.00
4061,-0.453,-0.230,9.907,-127.00
4065,-0.457,-0.227,9.900,-127.00
4069,-0.457,-0.227,9.905,-127.00
4073,-0.457,-0.227,9.907,-127.00
4076,-0.455,-0.227,9.912,-127.00
4080,-0.450,-0.227,9.917,-127.00
4084,-0.450,-0.230,9.919,-127.00
4088,-0.450,-0.232,9.922,-127.00
4092,-0.448,-0.232,9.929,-127.00
4095,-0.450,-0.232,9.924,-127.00
4099,-0.448,-0.230,9.922,-127.00
4106,-0.450,-0.230,9.924,-127.00
4110,-0.455,-0.227,9.917,-127.00
4114,-0.453,-0.227,9.912,-127.00
4118,-0.453,-0.225,9.914,-127.00
4122,-0.453,-0.225,9.914,-127.00
4126,-0.450,-0.220,9.912,-127.00
4129,-0.453,-0.223,9.910,-127.00
4133,-0.460,-0.223,9.907,-127.00
4137,-0.457,-0.223,9.905,-127.00
4141,-0.457,-0.223,9.902,-127.00
4145,-0.460,-0.220,9.907,-127.00
4148,-0.460,-0.220,9.910,-127.00
4152,-0.460,-0.220,9.905,-127.00
4156,-0.460,-0.218,9.912,-127.00
4160,-0.460,-0.220,9.914,-127.00
4165,-0.462,-0.223,9.919,-127.00
4169,-0.460,-0.223,9.917,-127.00
4173,-0.460,-0.225,9.917,-127.00
4176,-0.455,-0.223,9.919,-127.00
4180,-0.455,-0.220,9.917,-127.00
4184,-0.453,-0.220,9.912,-127.00
4188,-0.455,-0.225,9.910,-127.00
4192,-0.457,-0.227,9.907,-127.00
4196,-0.457,-0.225,9.910,-127.00
4199,-0.455,-0.225,9.912,-127.00
4203,-0.455,-0.227,9.910,-127.00
4207,-0.460,-0.225,9.912,-127.00
4211,-0.460,-0.225,9.912,-127.00
4215,-0.460,-0.227,9.917,-127.00
4218,-0.460,-0.230,9.917,-127.00
4225,-0.455,-0.230,9.926,-127.00
4229,-0.457,-0.225,9.926,-127.00
4233,-0.457,-0.227,9.922,-127.00
4237,-0.460,-0.230,9.922,-127.00
4241,-0.457,-0.230,9.924,-127.00
4245,-0.457,-0.232,9.926,-127.00
4248,-0.457,-0.232,9.926,-127.00
4252,-0.457,-0.232,9.924,-127.00
4256,-0.460,-0.232,9.922,-127.00
4260,-0.460,-0.232,9.922,-127.00
4264,-0.455,-0.227,9.922,-127.00
4267,-0.460,-0.230,9.919,-127.00
4271,-0.464,-0.230,9.919,-127.00
4275,-0.464,-0.235,9.919,-127.00
4279,-0.464,-0.232,9.924,-127.00
4283,-0.464,-0.227,9.924,-127.00
4288,-0.462,-0.225,9.924,-127.00
4292,-0.460,-0.223,9.929,-127.00
4296,-0.460,-0.225,9.929,-127.00
4299,-0.460,-0.225,9.924,-127.00
4303,-0.460,-0.223,9.924,-127.00
4307,-0.457,-0.220,9.924,-127.00
4311,-0.457,-0.218,9.924,-127.00
4315,-0.455,-0.220,9.922,-127.00
4318,-0.455,-0.223,9.919,-127.00
4322,-0.457,-0.225,9.910,-127.00
4326,-0.455,-0.225,9.912,-127.00
4330,-0.455,-0.223,9.914,-127.00
4334,-0.455,-0.223,9.922,-127.00
4337,-0.453,-0.223,9.926,-127.00
4341,-0.457,-0.220,9.924,-127.00
4348,-0.457,-0.220,9.919,-127.00
4352,-0.460,-0.220,9.917,-127.00
4356,-0.460,-0.220,9.910,-127.00
4360,-0.457,-0.220,9.907,-127.00
4364,-0.460,-0.223,9.917,-127.00
4367,-0.462,-0.225,9.922,-127.00
4371,-0.464,-0.225,9.924,-127.00
4375,-0.457,-0.230,9.924,-127.00
4379,-0.455,-0.230,9.924,-127.00
4383,-0.453,-0.230,9.919,-127.00
4386,-0.457,-0.227,9.919,-127.00
4390,-0.457,-0.230,9.912,-127.00
4394,-0.457,-0.232,9.917,-127.00
4398,-0.457,-0.232,9.917,-127.00
4402,-0.457,-0.230,9.917,-127.00
4407,-0.457,-0.232,9.917,-127.00
4411,-0.455,-0.232,9.919,-127.00
4415,-0.455,-0.232,9.914,-127.00
4418,-0.453,-0.235,9.919,-127.00
4422,-0.455,-0.230,9.919,-127.00
4426,-0.460,-0.230,9.917,-127.00
4430,-0.457,-0.232,9.919,-127.00
4434,-0.455,-0.232,9.917,-127.00
4437,-0.457,-0.235,9.917,-127.00
4441,-0.457,-0.235,9.922,-127.00
4445,-0.457,-0.232,9.924,-127.00
4449,-0.457,-0.230,9.922,-127.00
4453,-0.460,-0.227,9.917,-127.00
4456,-0.462,-0.227,9.912,-127.00
4460,-0.462,-0.225,9.905,-127.00
4467,-0.464,-0.225,9.898,-127.00
4471,-0.462,-0.223,9.893,-127.00
4475,-0.460,-0.223,9.893,-127.00
4479,-0.464,-0.225,9.900,-127.00
4483,-0.462,-0.227,9.905,-127.00
4486,-0.464,-0.230,9.910,-127.00
4490,-0.462,-0.232,9.912,-127.00
4494,-0.464,-0.230,9.905,-127.00
4498,-0.462,-0.230,9.902,-127.00
4502,-0.462,-0.230,9.902,-127.00
4505,-0.462,-0.232,9.907,-127.00
4509,-0.462,-0.230,9.902,-127.00
4513,-0.460,-0.232,9.902,-127.00
4517,-0.464,-0.230,9.905,-127.00
4521,-0.464,-0.230,9.910,-127.00
4526,-0.469,-0.227,9.907,-127.00
4530,-0.472,-0.225,9.912,-127.00
4534,-0.469,-0.225,9.912,-127.00
4537,-0.467,-0.227,9.910,-127.00
4541,-0.464,-0.227,9.912,-127.00
4545,-0.464,-0.225,9.914,-127.00
4549,-0.467,-0.225,9.914,-127.00
4553,-0.467,-0.225,9.917,-127.00
4556,-0.464,-0.227,9.917,-127.00
4560,-0.464,-0.227,9.917,-127.00
4564,-0.464,-0.227,9.919,-127.00
4568,-0.464,-0.227,9.914,-127.00
4572,-0.464,-0.227,9.912,-127.00
4575,-0.464,-0.225,9.922,-127.00
4579,-0.467,-0.225,9.924,-127.00
4586,-0.464,-0.223,9.919,-127.00
4591,-0.464,-0.223,9.919,-127.00
4594,-0.462,-0.225,9.922,-127.00
4598,-0.462,-0.225,9.922,-127.00
4602,-0.462,-0.227,9.919,-127.00
4606,-0.462,-0.225,9.924,-127.00
4610,-0.464,-0.225,9.926,-127.00
4613,-0.464,-0.223,9.922,-127.00
4617,-0.467,-0.223,9.917,-127.00
4621,-0.462,-0.225,9.914,-127.00
4625,-0.464,-0.227,9.919,-127.00
4629,-0.464,-0.230,9.924,-127.00
4632,-0.464,-0.225,9.926,-127.00
4636,-0.467,-0.223,9.924,-127.00
4640,-0.469,-0.225,9.922,-127.00
4645,-0.467,-0.223,9.922,-127.00
4649,-0.464,-0.225,9.924,-127.00
4653,-0.462,-0.223,9.929,-127.00
4657,-0.464,-0.223,9.931,-127.00
4661,-0.462,-0.225,9.934,-127.00
4664,-0.462,-0.227,9.938,-127.00
4668,-0.464,-0.227,9.934,-127.00
4672,-0.467,-0.227,9.934,-127.00
4676,-0.467,-0.225,9.934,-127.00
4680,-0.462,-0.225,9.934,-127.00
4683,-0.460,-0.225,9.929,-127.00
4687,-0.457,-0.220,9.926,-127.00
4691,-0.460,-0.220,9.924,-127.00
4695,-0.460,-0.225,9.922,-127.00
4699,-0.460,-0.225,9.919,-127.00
4705,-0.464,-0.225,9.917,-127.00
4710,-0.464,-0.227,9.914,-127.00
4713,-0.467,-0.227,9.919,-127.00
4717,-0.464,-0.227,9.917,-127.00
4721,-0.464,-0.227,9.914,-127.00
4725,-0.464,-0.225,9.919,-127.00
4729,-0.464,-0.220,9.929,-127.00
4732,-0.460,-0.218,9.929,-127.00
4736,-0.460,-0.218,9.929,-127.00
4740,-0.460,-0.223,9.926,-127.00
4744,-0.460,-0.220,9.924,-127.00
4748,-0.462,-0.220,9.924,-127.00
4751,-0.460,-0.220,9.926,-127.00
4755,-0.457,-0.225,9.926,-127.00
4759,-0.455,-0.230,9.929,-127.00
4764,-0.460,-0.227,9.929,-127.00
4768,-0.460,-0.230,9.936,-127.00
4772,-0.460,-0.230,9.936,-127.00
4776,-0.462,-0.232,9.934,-127.00
4780,-0.460,-0.230,9.931,-127.00
4783,-0.460,-0.225,9.924,-127.00
4787,-0.460,-0.227,9.922,-127.00
4791,-0.457,-0.225,9.924,-127.00
4795,-0.460,-0.225,9.929,-127.00
4799,-0.462,-0.225,9.929,-127.00
4802,-0.464,-0.223,9.926,-127.00
4806,-0.464,-0.223,9.922,-127.00
4810,-0.460,-0.225,9.919,-127.00
4814,-0.457,-0.225,9.924,-127.00
4818,-0.457,-0.227,9.919,-127.00
4825,-0.462,-0.232,9.922,-127.00
4829,-0.464,-0.232,9.917,-127.00
4832,-0.469,-0.227,9.917,-127.00
4836,-0.469,-0.225,9.912,-127.00
4840,-0.467,-0.225,9.914,-127.00
4844,-0.467,-0.220,9.924,-127.00
4848,-0.462,-0.220,9.922,-127.00
4852,-0.460,-0.223,9.917,-127.00
4855,-0.460,-0.223,9.914,-127.00
4859,-0.455,-0.220,9.912,-127.00
4863,-0.455,-0.220,9.910,-127.00
4867,-0.460,-0.223,9.912,-127.00
4871,-0.460,-0.225,9.910,-127.00
4874,-0.462,-0.227,9.907,-127.00
4878,-0.464,-0.227,9.907,-127.00
4883,-0.467,-0.225,9.910,-127.00
4887,-0.464,-0.227,9.905,-127.00
4891,-0.464,-0.227,9.910,-127.00
4895,-0.460,-0.220,9.905,-127.00
4899,-0.460,-0.220,9.900,-127.00
4902,-0.462,-0.215,9.898,-127.00
4906,-0.464,-0.215,9.895,-127.00
4910,-0.464,-0.211,9.893,-127.00
4914,-0.464,-0.213,9.893,-127.00
4918,-0.462,-0.213,9.893,-127.00
4922,-0.462,-0.215,9.898,-127.00
4925,-0.457,-0.220,9.898,-127.00
4929,-0.460,-0.223,9.900,-127.00
4933,-0.460,-0.223,9.910,-127.00
4937,-0.460,-0.227,9.914,-127.00
4943,-0.460,-0.230,9.926,-127.00
4948,-0.460,-0.232,9.931,-127.00
4951,-0.460,-0.232,9.936,-127.00
4955,-0.460,-0.230,9.936,-127.00
4959,-0.462,-0.225,9.926,-127.00
4963,-0.464,-0.223,9.924,-127.00
4967,-0.464,-0.225,9.922,-127.00
4970,-0.467,-0.223,9.917,-127.00
4974,-0.464,-0.220,9.912,-127.00
4978,-0.457,-0.220,9.907,-127.00
4982,-0.457,-0.223,9.907,-127.00
4986,-0.453,-0.223,9.907,-127.00
4990,-0.455,-0.223,9.912,-127.00
4993,-0.455,-0.223,9.914,-127.00
4997,-0.460,-0.225,9.914,-127.00
5002,-0.460,-0.225,9.917,-127.00
5006,-0.457,-0.227,9.912,-127.00
5010,-0.453,-0.227,9.919,-127.00
5014,-0.455,-0.230,9.919,-127.00
5018,-0.460,-0.230,9.917,-127.00
5021,-0.460,-0.232,9.914,-127.00
5025,-0.460,-0.230,9.910,-127.00
5029,-0.464,-0.230,9.910,-127.00
